23-Mar-15,34.709999
20-Mar-15,34.150002
19-Mar-15,32.919998
18-Mar-15,33.09
17-Mar-15,32.459999
16-Mar-15,32.709999
13-Mar-15,31.82
12-Mar-15,31.700001
11-Mar-15,31.58
10-Mar-15,31.16
9-Mar-15,31.969999
6-Mar-15,31.85
5-Mar-15,32.209999
4-Mar-15,32.169998
3-Mar-15,32.27
2-Mar-15,32.919998
27-Feb-15,32.73
26-Feb-15,32.610001
25-Feb-15,32.860001
24-Feb-15,33.150002
23-Feb-15,32.869999
20-Feb-15,33.439999
19-Feb-15,32.599998
18-Feb-15,32.790001
17-Feb-15,32.599998
